Time,Vehicle speed,Time,Calculated load value,Time,Engine coolant temperature,Time,Engine RPM,Time,Intake air temperature,Time,Absolute throttle position,Time,Time since engine start,Time,Distance traveled while MIL is activated,Time,Distance traveled since DTCs cleared,Time,Barometric pressure,Time,Control module voltage,Time,Relative throttle position,Time,Accelerator pedal position D,Time,Commanded throttle actuator control,Time,Input voltage read by the scan tool,Time,Fuel rate,Time,Instant fuel economy,Time,Total fuel economy
91659.0724413,14.29154,91659.6768004,20.39216,"","",91659.710841,1180,91917.8069647,69.8,91659.7449244,14.11765,91917.8750854,370,"","","","",91659.7790575,14.64881,91917.956192,14.487,91659.8151072,3.137255,91659.8491752,19.60784,91659.8902703,3.529412,91688.4116722,14.4,91658.7266436,0.4059769,91658.7266436,35.20284,91658.7266436,32.0584
91659.5605562,13.67017,91660.0446934,19.60784,"","",91660.0796993,1125,91921.7955949,71.6,91660.1157813,14.11765,91921.8745932,374,"","","","",91660.1498405,14.64881,91922.0258924,14.487,91660.1850089,3.137255,91660.220017,19.60784,91660.2610919,3.529412,91689.1476309,14.4,91659.113529,0.316316,91659.113529,45.1812,91659.113529,32.05879
91659.927353,13.67017,91660.4194494,21.96078,"","",91660.4535135,1055,91925.8541943,73.4,91660.4876117,14.11765,91925.9322746,378,"","","","",91660.5227061,14.64881,91926.0123014,14.41,91660.5577705,3.529412,91660.5920057,19.60784,91660.633952,3.529412,91689.9380785,14.3,91659.6016241,0.32322,91659.6016241,42.29369,91659.6016241,32.05918
91660.3012277,13.04879,91660.7882931,24.31373,"","",91660.8223913,1013,91930.0149922,71.6,91660.8584226,14.11765,91930.0851313,382,"","","","",91660.8925204,14.64881,91930.2323355,14.437,91660.9276061,3.529412,91660.9617252,19.60784,91661.0028346,3.529412,91690.685383,14.4,91659.9684568,0.2964198,91659.9684568,46.11758,91659.9684568,32.05956
91660.6710982,13.04879,91661.1641131,24.70588,"","",91661.198237,997,91934.0245671,69.8,91661.2322815,14.11765,91934.1026654,386,"","","","",91661.2683914,14.64881,91934.1707681,14.487,91661.3024327,3.529412,91661.3405554,19.60784,91661.3815762,3.529412,91691.5550651,14.3,91660.3442937,0.3050523,91660.3442937,42.77559,91660.3442937,32.05985
91661.0478502,11.80605,91661.5691221,26.27451,"","",91661.6031472,996,91937.9269995,73.4,91661.6472469,14.11765,91937.9951487,390,"","","","",91661.6843267,14.64881,91938.1313109,14.462,91661.7197463,3.529412,91661.7544495,19.60784,91661.7965306,3.529412,91692.3104205,14.4,91660.7131418,0.3059165,91660.7131418,42.65476,91660.7131418,32.06015
91661.452684,11.18468,91661.9518989,23.92157,"","",91661.9859857,1001,91942.149923,69.8,91662.0201081,14.11765,91942.2179929,394,"","","","",91662.0541494,14.64881,91942.2921269,14.487,91662.0892211,3.529412,91662.125302,19.60784,91662.1673753,3.921569,91693.0486791,14.4,91661.0889977,0.3180051,91661.0889977,37.12536,91661.0889977,32.0603
91661.8356789,9.941939,91662.3227624,24.70588,"","",91662.35675,1017,91946.2976409,68,91662.3907795,14.11765,91946.3758005,399,"","","","",91662.4258416,14.64881,91946.5129992,14.41,91662.4599442,3.529412,91662.4940196,19.60784,91662.5351059,3.921569,91693.7869637,14.3,91661.4937467,0.3370058,91661.4937467,33.1884,91661.4937467,32.06034
91662.2054631,9.320568,91662.6894654,23.52941,"","",91662.7235077,1007,91950.3473847,68,91662.7576236,14.11765,91950.4165126,403,"","","","",91662.7917974,14.64881,91950.4845753,14.487,91662.8278709,3.529412,91662.8620004,19.60784,91662.9031399,3.921569,91694.5493236,14.4,91661.876738,0.3067617,91661.876738,32.40932,91661.876738,32.06034
91662.5712124,8.699197,91663.0594299,27.05882,"","",91663.1294209,1004,91954.3719751,69.8,91663.2036149,14.11765,91954.4420738,407,"","","","",91663.3399184,14.64881,91954.5782782,14.462,91663.4100555,3.529412,91663.4441328,19.60784,91663.5263339,3.921569,91695.5293991,14.4,91662.2465515,0.3214417,91662.2465515,28.99614,91662.2465515,32.06026
91662.9431571,6.835083,91663.6918683,25.09804,"","",91663.7258622,851,91958.430672,71.6,91663.7599449,14.90196,91958.4997818,411,"","","","",91663.7940391,14.64881,91958.5678443,14.487,91663.8290851,4.313725,91663.8732653,32.54902,91663.91426,6.27451,91696.2536684,14.3,91662.6142857,0.3127911,91662.6142857,27.81152,91662.6142857,32.06013
91663.5654198,4.349598,91664.0755848,69.01961,"","",91664.109643,988,91962.6505398,69.8,91664.1537537,18.03922,91962.72066,415,"","","","",91664.1878122,14.64881,91962.8597131,14.41,91664.2218722,9.411765,91664.2559777,34.5098,91664.2960721,10.58823,91697.0081377,14.3,91662.9841294,0.3145192,91662.9841294,21.73185,91662.9841294,32.05984
91663.9593322,4.349598,91664.4506133,62.7451,"","",91664.4947363,1431,91966.6390168,69.8,91664.5288608,19.21569,91966.7171119,419,"","","","",91664.56294,14.64881,91966.7862115,14.487,91664.5970413,10.98039,91664.6354222,32.15686,91664.6681519,8.235294,91697.7583943,14.3,91663.6066622,0.3352464,91663.6066622,12.97433,91663.6066622,32.05887
91664.3351742,4.97097,91664.8205282,14.90196,"","",91664.8666386,1487,91970.6086461,71.6,91664.9007406,14.11765,91970.6767598,423,"","","","",91664.93681,14.64881,91970.8149533,14.512,91664.9709007,3.529412,91665.0050222,19.60784,91665.0451129,3.529412,91698.5229204,14.3,91664.0003887,0.5400063,91664.0003887,8.054717,91664.0003887,32.05762
91664.7032025,5.592341,91665.1987029,17.2549,"","",91665.2327432,1217,91974.8275752,69.8,91665.276871,13.72549,91974.9067072,427,"","","","",91665.3109638,14.64881,91974.9867902,14.437,91665.3450879,3.137255,91665.3791517,19.60784,91665.420287,3.529412,91699.3645343,14.4,91664.3762897,1.074311,91664.3762897,4.627124,91664.3762897,32.05491
91665.0812361,6.213712,91665.5755643,17.2549,"","",91665.6096781,1164,91978.8211249,71.6,91665.6528845,14.11765,91978.8892331,431,"","","","",91665.6868884,14.64881,91979.0595525,14.512,91665.7229601,3.137255,91665.7570415,19.60784,91665.7981666,3.529412,91700.1270211,14.3,91664.7442948,0.7244459,91664.7442948,7.719473,91664.7442948,32.05333
91665.4603245,6.835083,91665.9497236,20.39216,"","",91665.98379,1074,91983.0450517,71.6,91666.0309412,14.11765,91983.1131427,435,"","","","",91666.0650006,14.64881,91983.1842483,14.462,91666.1021466,3.529412,91666.1362281,19.60784,91666.1775817,3.529412,91700.9044815,14.3,91665.1213864,0.2909662,91665.1213864,21.35544,91665.1213864,32.05304
91665.8352692,6.213712,91666.3306244,23.13725,"","",91666.3647191,1005,91987.0656869,69.8,91666.3978364,14.11765,91987.1357885,439,"","","","",91666.4319013,14.64881,91987.2719821,14.462,91666.4649889,3.529412,91666.4980949,19.60784,91666.5381842,3.529412,91701.6838094,14.3,91665.5013572,0.2952298,91665.5013572,23.15174,91665.5013572,32.0528
91666.2144451,6.213712,91666.6885806,25.09804,"","",91666.7328378,970,91991.1574974,69.8,91666.7669373,14.11765,91991.2375555,443,"","","","",91666.8020316,14.64881,91991.3066609,14.487,91666.8362072,3.529412,91666.8702644,19.60784,91666.9123428,3.529412,91702.4862129,14.3,91665.875382,0.3197151,91665.875382,19.43515,91665.875382,32.05243
91666.574275,5.592341,91667.0636146,22.7451,"","",91667.0967684,896,91995.2171603,68,91667.1709252,14.11765,91995.2862922,447,"","","","",91667.2380986,14.64881,91995.4254777,14.562,91667.3073072,3.529412,91667.3413658,19.60784,91667.3814856,3.921569,91703.5305772,13.4,91666.2554293,0.3224418,91666.2554293,19.2708,91666.2554293,32.05204
91666.9504646,5.592341,91667.5340383,25.4902,"","",91667.5691044,860,91999.3509188,68,91667.6042194,14.11765,91999.4190002,452,"","","","",91667.6383269,14.64881,91999.4981522,14.462,91667.6723893,3.529412,91667.7064883,19.60784,91667.738635,4.313725,91704.3180465,14.4,91666.6143996,0.3170168,91666.6143996,17.64052,91666.6143996,32.05164
91667.4175944,4.97097,91668.0676168,28.62745,"","",91668.1016247,768,92003.3234327,69.8,91668.1366794,14.90196,92003.3915204,456,"","","","",91668.1717518,14.64881,92003.5398942,14.462,91668.2058597,4.313725,91668.2399246,19.60784,91668.2800716,4.313725,91705.0903719,14.4,91666.9905006,0.3070625,91666.9905006,18.21239,91666.9905006,32.05125
91667.951067,3.106856,91668.4364783,32.94118,"","",91668.4706428,822,92007.2999527,69.8,91668.5046681,14.5098,92007.3680756,460,"","","","",91668.5387756,14.64881,92007.4361772,14.462,91668.5738431,3.529412,91668.6079624,19.60784,91668.6490742,3.921569,91705.8288014,14.4,91667.4578472,0.3451056,91667.4578472,14.4042,91667.4578472,32.05056
91668.3191747,1.864114,91668.8115183,24.70588,"","",91668.8456295,833,92011.2755213,68,91668.8797142,14.11765,92011.3446077,463,"","","","",91668.9147991,14.64881,92011.4877999,14.462,91668.9488684,3.529412,91668.9829491,19.60784,91669.0240917,3.921569,91706.5751313,14.5,91667.992278,0.4311683,91667.992278,7.205668,91667.992278,32.04916
91668.6961909,1.864114,91669.1925914,24.70588,"","",91669.2266592,812,92015.336179,68,91669.2607282,14.5098,92015.4042949,468,"","","","",91669.2948453,14.64881,92015.4733776,14.487,91669.3309386,3.921569,91669.3650219,19.60784,91669.4051156,4.313725,91707.4980541,14.5,91668.3612998,0.420311,91668.3612998,4.435082,91668.3612998,32.04811
91669.0762386,0.6213712,91669.5605414,27.05882,"","",91669.5946424,819,92019.3208268,69.8,91669.632769,14.11765,92019.3988851,472,"","","","",91669.6668383,14.64881,92019.556092,14.462,91669.7009565,3.529412,91669.7350203,19.60784,91669.777109,3.921569,91708.2383784,14.4,91668.7372909,0.3351618,91668.7372909,5.561832,91668.7372909,32.04729
91669.442212,0.6213712,91669.9325745,23.92157,"","",91669.9666416,835,92023.510654,69.8,91670.0025497,14.11765,92023.5817387,476,"","","","",91670.03784,14.64881,92023.6507202,14.512,91670.0721438,3.529412,91670.105936,19.60784,91670.1491567,3.921569,91708.9844631,14.4,91669.1173191,0.33336,91669.1173191,1.863965,91669.1173191,32.04636
91669.8152477,0,91670.302567,25.09804,"","",91670.3366532,823,92027.5521606,69.8,91670.371756,14.11765,92027.6202763,480,"","","","",91670.4058643,14.64881,92027.7664546,14.21,91670.4399354,3.529412,91670.4740092,19.60784,91670.5141459,3.921569,91709.7523004,14.5,91669.4853324,0.3651376,91669.4853324,1.701745,91669.4853324,32.04536
91670.1852457,0,91670.6685874,24.70588,"","",91670.7036579,821,92031.6239869,68,91670.737743,14.11765,92031.693997,484,"","","","",91670.7728297,14.64881,92031.7630862,14.285,91670.8070666,3.529412,91670.8410731,19.60784,91670.8811374,3.921569,91710.5225788,14.4,91669.8573732,0.318382,91669.8573732,0,91669.8573732,32.04444
91670.5542686,0,91671.0365613,23.52941,"","",91671.1068038,825,92035.597504,69.8,91671.1819705,14.11765,92035.6666127,488,"","","","",91671.3214355,14.64881,92035.802784,14.285,91671.3895689,3.529412,91671.4356833,19.60784,91671.5108531,3.921569,91711.5578444,14.3,91670.2254331,0.3676864,91670.2254331,0,91670.2254331,32.04338
91670.9182345,0,91671.6753259,27.05882,"","",91671.7094283,828,92039.7212361,69.8,91671.7434877,14.11765,92039.7923794,492,"","","","",91671.7775905,14.64881,92039.8727662,14.537,91671.8116079,7.45098,91671.8577628,33.72549,91671.8979208,10.58823,91712.2901426,14.4,91670.5944023,0.359367,91670.5944023,0,91670.5944023,32.04234
91671.5510169,0,91672.0523215,86.27451,"","",91672.0964472,1065,"","",91672.1305948,18.43137,"","","","","","",91672.1650698,14.64881,"","",91672.1997831,9.411765,91672.2348576,35.29412,91672.2779887,10.98039,91713.018456,14.4,91670.9604809,0.3445203,91670.9604809,0,91670.9604809,32.04135
91671.9340086,0,91672.4795216,53.72549,"","",91672.5136001,1600,"","",91672.5577246,18.03922,"","","","","","",91672.592794,14.64881,"","",91672.6379954,9.411765,91672.6730736,31.76471,91672.7142273,9.803922,91713.8781105,14.4,91671.5910882,0.3236658,91671.5910882,0,91671.5910882,32.03976
91672.3632338,1.864114,91672.8765736,49.01961,"","",91672.9106785,1474,"","",91672.9469204,18.03922,"","","","","","",91672.981827,14.64881,"","",91673.0159985,8.627451,91673.051069,31.37255,91673.0922171,9.019608,91714.6395899,14.4,91671.9761139,0.960733,91671.9761139,0,91671.9761139,32.03686
91672.7612845,3.728227,91673.2466043,37.2549,"","",91673.2817064,1396,"","",91673.3167886,14.90196,"","","","","","",91673.3609043,14.64881,"","",91673.3969922,3.529412,91673.4310891,23.92157,91673.472227,3.529412,91715.5304209,14.4,91672.4042739,1.220824,91672.4042739,1.526931,91672.4042739,32.03297
91673.1313394,4.97097,91673.6387265,15.29412,"","",91673.6737845,1297,"","",91673.7078729,13.72549,"","","","","","",91673.742925,14.64881,"","",91673.7790452,2.745098,91673.813123,20.78431,91673.8542182,3.137255,91716.3369415,14.4,91672.8013848,1.042597,91672.8013848,3.575905,91672.8013848,32.03009
91673.5203452,6.213712,91674.0216332,14.90196,"","",91674.0567989,1172,"","",91674.1019272,14.90196,"","","","","","",91674.1360043,14.64881,"","",91674.170139,4.313725,91674.2042281,25.88235,91674.2453024,5.098039,91717.0792975,14.4,91673.1713078,0.8850646,91673.1713078,5.616505,91673.1713078,32.02798
91673.8943615,6.835083,91674.3967062,26.66667,"","",91674.4307433,1200,"","",91674.4649543,16.47059,"","","","","","",91674.499176,14.64881,"","",91674.5341818,6.666667,91674.568256,29.80392,91674.6123902,7.058824,91717.8507344,14.4,91673.5624648,0.2464031,91673.5624648,25.21767,91673.5624648,32.02781
91674.2845085,7.456454,91674.7818949,38.43137,"","",91674.816,1273,"","",91674.8500802,13.33333,"","","","","","",91674.8851775,14.64881,"","",91674.9192782,2.745098,91674.9543741,19.60784,91674.9955092,3.137255,91718.773692,14.4,91673.9354821,0.2619256,91673.9354821,26.09551,91673.9354821,32.02768
91674.6645601,7.456454,91675.1489479,17.64706,"","",91675.1830776,1177,"","",91675.2592663,13.72549,"","","","","","",91675.3274857,14.64881,"","",91675.4057165,3.137255,91675.4398117,19.60784,91675.4810266,3.529412,91719.8330109,14.3,91674.3205951,0.4549875,91674.3205951,16.38826,91674.3205951,32.02702
91675.0326449,7.456454,91675.6373993,18.03922,"","",91675.6715004,1127,"","",91675.7086148,13.72549,"","","","","","",91675.7427016,14.64881,"","",91675.7778522,3.137255,91675.8118981,19.60784,91675.857019,3.529412,91720.6435887,14.4,91674.7057106,0.6918888,91674.7057106,10.77695,91674.7057106,32.02562
91675.5210677,6.835083,91676.0114855,19.21569,"","",91676.0576114,1122,"","",91676.0917132,13.72549,"","","","","","",91676.1258077,14.64881,"","",91676.1619498,3.137255,91676.1960174,19.60784,91676.238158,3.529412,91721.3989697,14.4,91675.0737209,0.2915787,91675.0737209,25.57269,91675.0737209,32.02546
91675.8941209,7.456454,91676.4046354,19.21569,"","",91676.4487625,1085,"","",91676.4830283,13.72549,"","","","","","",91676.5170077,14.64881,"","",91676.555168,3.137255,91676.5902764,19.60784,91676.6323353,3.529412,91722.145416,14.4,91675.5621675,0.2997953,91675.5621675,22.79917,91675.5621675,32.02512
91676.2883214,6.835083,91676.8810465,21.56863,"","",91676.9151315,998,"","",91676.9612923,13.72549,"","","","","","",91676.9953967,14.64881,"","",91677.030519,3.137255,91677.0655932,19.60784,91677.1066904,3.529412,91722.9218181,14.4,91675.9362515,0.293196,91675.9362515,25.43164,91675.9362515,32.02495
91676.7537073,6.835083,91677.2641409,22.7451,"","",91677.298274,953,"","",91677.3323762,14.11765,"","","","","","",91677.3664637,14.64881,"","",91677.4005386,3.137255,91677.4366572,19.60784,91677.4787672,3.529412,91723.7724697,14.3,91676.3293635,0.2870336,91676.3293635,23.81284,91676.3293635,32.02472
91677.146851,6.835083,91677.6453002,25.4902,"","",91677.6793987,939,"","",91677.7135027,14.11765,"","","","","","",91677.7475799,14.64881,"","",91677.7816626,3.137255,91677.81586,19.60784,91677.8568837,3.529412,91724.5218765,14.4,91676.7947792,0.3067997,91676.7947792,22.27865,91676.7947792,32.02438
91677.5169452,6.213712,91678.0274134,22.35294,"","",91678.0614938,960,"","",91678.0956067,14.11765,"","","","","","",91678.1296993,14.64881,"","",91678.1748426,3.137255,91678.208951,19.60784,91678.250067,3.529412,91725.3895837,14.3,91677.1879548,0.2955557,91677.1879548,23.12621,91677.1879548,32.02413
91677.9010469,6.213712,91678.4034954,23.52941,"","",91678.4376233,960,"","",91678.4717887,13.72549,"","","","","","",91678.5058633,14.64881,"","",91678.5419106,3.137255,91678.5760131,19.60784,91678.6171258,3.529412,91726.1390568,14.3,91677.5600342,0.3206074,91677.5600342,19.38106,91677.5600342,32.02376
91678.2871112,6.213712,91678.776599,23.52941,"","",91678.811732,948,"","",91678.8568767,13.72549,"","","","","","",91678.8908976,14.64881,"","",91678.9290153,3.137255,91678.9641957,19.60784,91679.0053095,3.529412,91726.8703337,14.3,91677.9422117,0.2886331,91677.9422117,21.52806,91677.9422117,32.02348
91678.6582918,6.213712,91679.1697488,23.13725,"","",91679.2399942,940,"","",91679.3151756,14.11765,"","","","","","",91679.4626177,14.64881,"","",91679.5318327,3.137255,91679.6020068,19.60784,91679.6431448,3.529412,91727.8659241,14.4,91678.3282956,0.3007222,91678.3282956,20.66263,91678.3282956,32.02316
91679.0524629,6.213712,91679.8006141,21.96078,"","",91679.8347015,935,"","",91679.8798555,14.11765,"","","","","","",91679.9139315,14.64881,"","",91679.9510225,3.137255,91679.9851302,19.60784,91680.0263094,3.529412,91728.6039176,14.4,91678.6993913,0.3007129,91678.6993913,20.66327,91678.6993913,32.02285
91679.6842759,5.592341,91680.1797466,24.31373,"","",91680.2138256,923,"","",91680.257962,14.90196,"","","","","","",91680.2920535,14.64881,"","",91680.3261649,7.058824,91680.362314,34.11765,91680.4033509,9.411765,91729.3443041,14.4,91679.0935046,0.2989846,91679.0935046,20.78271,91679.0935046,32.02253
91680.0634261,5.592341,91680.568874,60.78431,"","",91680.6029898,1284,"","",91680.6370886,18.43137,"","","","","","",91680.673562,14.64881,"","",91680.7073223,9.411765,91680.7424553,33.33333,91680.7835246,10.58823,91730.0846683,14.3,91679.7254135,0.2799653,91679.7254135,19.97512,91679.7254135,32.02201
91680.4425035,5.592341,91680.9369695,53.33333,"","",91680.9710143,1540,"","",91681.0051106,20.39216,"","","","","","",91681.0392213,14.64881,"","",91681.0761589,13.33333,91681.1103806,37.2549,91681.1504992,15.29412,91730.8330231,14.4,91680.1045248,0.3145192,91680.1045248,17.7806,91680.1045248,32.02159
91680.8206695,6.213712,91681.3049084,72.94118,"","",91681.3390029,1841,"","",91681.3832708,22.7451,"","","","","","",91681.4173929,14.64881,"","",91681.4514686,15.68627,91681.4865413,37.2549,91681.5276749,17.2549,91731.7147949,14.3,91680.4836169,0.887366,91680.4836169,6.302181,91680.4836169,32.01948
91681.1885812,7.456454,91681.6811754,72.94118,"","",91681.71723,1817,"","",91681.751327,23.13725,"","","","","","",91681.7854667,14.64881,"","",91681.8195652,14.11765,91681.8536277,35.68628,91681.8947525,15.29412,91732.4772651,14.3,91680.8617601,1.093135,91680.8617601,5.684302,91680.8617601,32.01682
91681.5648228,9.320568,91682.0621879,63.92157,"","",91682.1062629,1626,"","",91682.1403614,21.17647,"","","","","","",91682.174497,14.64881,"","",91682.2085786,12.94118,91682.2427859,35.29412,91682.2839008,13.33333,91733.2325495,14.4,91681.2286969,1.770539,91681.2286969,4.211403,91681.2286969,32.01242
91681.945949,10.56331,91682.4363819,65.09804,"","",91682.4704697,1450,"","",91682.5045737,20,"","","","","","",91682.548631,14.64881,"","",91682.582684,11.37255,91682.6167729,35.29412,91682.6569033,12.15686,91734.008882,14.3,91681.605912,1.890543,91681.605912,4.9301,91681.605912,32.00771
