Time,Calculated load value,Time,Engine RPM,Time,Vehicle speed,Time,Intake air temperature,Time,Time since engine start,Time,Barometric pressure,Time,Control module voltage,Time,Relative throttle position,Time,Accelerator pedal position D,Time,Engine coolant temperature,Time,Commanded throttle actuator control,Time,Fuel rate,Time,Instant fuel economy,Time,Total fuel economy
781.0544666,9.803922,781.0645838,1301,781.0344719,18.01976,"","","","",781.1484689,14.50377,"","",781.1544898,1.568627,781.1605433,19.60784,"","",781.1664754,2.352941,781.0404762,0.192699,781.0404762,93.51248,781.0404762,33.28769
781.1364874,9.803922,781.1424712,1298,781.1174743,18.01976,"","","","",781.2064803,14.50377,"","",781.2144931,1.568627,781.2214714,19.60784,"","",781.2274861,1.960784,781.1234724,0.1869713,781.1234724,96.37715,781.1234724,33.28802
781.1944808,9.803922,781.2005962,1270,781.1744703,18.01976,"","","","",781.2664814,14.50377,"","",781.2754839,1.960784,781.2815132,19.60784,"","",781.2874882,1.960784,781.1804977,0.1869713,781.1804977,96.37715,781.1804977,33.28825
781.2544866,11.37255,781.2604836,1219,781.2344783,18.01976,"","","","",781.3264884,14.50377,"","",781.3344821,1.960784,781.3404905,19.60784,"","",781.3464901,2.352941,781.2404816,0.2140686,781.2404816,84.17751,781.2404816,33.28847
781.3145086,11.37255,781.3204983,1192,781.294486,18.01976,"","","","",781.3835056,14.50377,"","",781.3904953,2.352941,781.3965052,19.60784,"","",781.4025106,2.352941,781.3005061,0.214075,781.3005061,84.17501,781.3005061,33.2887
781.3714969,11.37255,781.377495,1177,781.3524959,18.01976,"","","","",781.4485532,14.50377,"","",781.4555099,2.352941,781.4615051,19.60784,"","",781.4675062,2.352941,781.35949,0.227624,781.35949,79.1646,781.35949,33.2889
781.4355287,14.90196,781.4415558,1142,781.4115498,18.01976,"","","","",781.5085158,14.50377,"","",781.5155381,2.352941,781.5215084,19.60784,"","",781.5275102,2.352941,781.4185692,0.2483992,781.4185692,72.54356,781.4185692,33.28909
781.4955126,14.90196,781.5015122,1118,781.4755197,18.01976,"","","","",781.5705099,14.50377,"","",781.5765092,2.352941,781.5825821,19.60784,"","",781.5905237,2.352941,781.4815292,0.2483992,781.4815292,72.54356,781.4815292,33.28931
781.5584983,14.90196,781.5645191,1099,781.535538,17.39839,"","","","",781.6285044,14.50377,"","",781.635515,2.352941,781.641537,19.60784,"","",781.648541,2.745098,781.5454918,0.2420764,781.5454918,71.87151,781.5454918,33.28949
781.676514,16.07843,781.6214994,1112,781.5965186,17.39839,"","","","",781.7500697,14.50377,"","",781.7666062,2.352941,781.772468,19.60784,"","",781.7794658,2.745098,781.6025193,0.2420764,781.6025193,71.87151,781.6025193,33.2897
781.6155225,16.07843,781.6895345,1118,781.6555519,18.01976,"","","","",781.8634282,14.50377,"","",781.8694304,2.352941,781.8764505,19.60784,"","",781.882868,2.745098,781.6615244,0.2547221,781.6615244,70.74283,781.6615244,33.28989
781.851436,15.68627,781.8574286,1113,781.8334365,17.39839,"","","","",781.9204315,14.50377,"","",781.9264315,2.352941,781.93243,19.60784,"","",781.9394358,2.745098,781.8394265,0.2475033,781.8394265,70.29559,781.8394265,33.29044
781.9074294,15.68627,781.9134316,1135,781.8894445,17.39839,"","","","",781.9766119,14.50377,"","",781.9825576,3.137255,781.9895601,19.60784,"","",781.9965835,3.529412,781.8954331,0.2475033,781.8954331,70.29559,781.8954331,33.29062
781.9635368,15.68627,781.9695514,1146,781.9455435,17.39839,"","","","",782.0364836,14.50377,"","",782.0424832,3.137255,782.0484912,19.60784,"","",782.0564805,3.529412,781.9515365,0.2628594,781.9515365,66.18898,781.9515365,33.29078
782.0244844,20.39216,782.0304821,1137,782.0056744,17.39839,"","","","",782.0964968,14.50377,"","",782.1024839,3.137255,782.1084824,19.60784,"","",782.1164853,3.529412,782.0114903,0.3297033,782.0114903,52.76984,782.0114903,33.29091
782.0825042,20.39216,782.0884869,1155,782.0645252,16.77702,"","","","",782.1565437,14.50377,"","",782.1625385,3.137255,782.1685568,19.60784,"","",782.1765417,3.529412,782.0704914,0.6410273,782.0704914,26.17209,782.0704914,33.29082
782.1424822,20.39216,782.1484961,1195,782.1224885,17.39839,"","","","",782.2165165,14.50377,"","",782.2225741,3.529412,782.2285176,20.78431,"","",782.2365106,3.529412,782.1284878,0.7147893,782.1284878,24.34059,782.1284878,33.29069
782.2025181,20.39216,782.2085287,1186,782.1825593,17.39839,"","","","",782.2735202,14.50377,"","",782.2795642,3.529412,782.2855869,22.7451,"","",782.2915571,3.921569,782.188512,0.7147893,782.188512,24.34059,782.188512,33.29056
782.26051,20.78431,782.2665192,1176,782.2425178,16.77702,"","","","",782.3295679,14.50377,"","",782.3366159,3.529412,782.3813847,22.7451,"","",782.3875147,3.921569,782.2485266,0.6884457,782.2485266,24.36942,782.2485266,33.29044
782.3165551,20.78431,782.3234085,1189,782.2975487,16.77702,"","","","",782.549586,14.50377,"","",782.5635851,3.921569,782.5705811,24.70588,"","",782.5775828,4.313725,782.3036073,0.6884457,782.3036073,24.36942,782.3036073,33.29032
782.5234879,23.52941,782.5304805,1245,782.5055012,16.77702,"","","","",782.6215921,14.50377,"","",782.6276115,4.313725,782.6335818,24.70588,"","",782.6395729,3.921569,782.5114821,0.814895,782.5114821,20.58796,782.5114821,33.28959
782.6065896,23.52941,782.6126515,1207,782.5836473,16.77702,"","","","",782.6795862,14.50377,"","",782.6856346,3.921569,782.6915873,25.09804,"","",782.6985942,3.921569,782.5935937,0.4196644,782.5935937,39.97724,782.5935937,33.28965
782.6666101,23.92157,782.6725969,1172,782.6486433,16.77702,"","","","",782.7376057,14.50377,"","",782.7436001,3.921569,782.7495975,25.09804,"","",782.7575924,4.313725,782.6545926,0.4160466,782.6545926,40.32486,782.6545926,33.28973
782.7235988,23.92157,782.7295991,1181,782.7045876,16.15565,"","","","",782.7976148,14.50377,"","",782.8035902,3.921569,782.8095909,25.4902,"","",782.8175821,4.313725,782.7106737,0.4316907,782.7106737,37.42414,782.7106737,33.28976
782.7835915,23.92157,782.790591,1182,782.7635974,16.77702,"","","","",782.8575928,14.50377,"","",782.8635932,3.921569,782.8695983,25.88235,"","",782.8755902,4.313725,782.7695956,0.4316907,782.7695956,38.86353,782.7695956,33.28981
782.8446046,25.09804,782.8515947,1131,782.8245934,16.77702,"","","","",782.9126284,14.50377,"","",782.9216203,3.921569,782.9337639,26.27451,"","",782.9406257,4.705883,782.8305937,0.4235456,782.8305937,39.6109,782.8305937,33.28987
782.900619,25.09804,782.9066251,1100,782.881611,16.15565,"","","","",782.9796097,14.50377,"","",782.9856148,3.921569,782.9930513,26.27451,"","",782.9996198,4.705883,782.8886018,0.4238215,782.8886018,38.119,782.8886018,33.2899
782.9676266,25.09804,782.9736383,1099,782.9496502,16.15565,"","","","",783.0356053,14.50377,"","",783.0455499,4.313725,783.0516272,26.27451,"","",783.0576231,4.313725,782.9556256,0.4002758,782.9556256,40.36129,782.9556256,33.28997
783.023635,27.05882,783.0296127,1075,783.0056077,16.77702,"","","","",783.0936207,14.50377,"","",783.0996184,4.313725,783.1056235,26.27451,"","",783.1116107,4.705883,783.0116095,0.4129543,783.0116095,40.62683,783.0116095,33.29003
783.0816219,27.05882,783.0876068,1037,783.0636135,16.15565,"","","","",783.172625,14.50377,"","",783.1856252,4.313725,783.1916146,26.27451,"","",783.1996277,4.313725,783.0696241,0.4132231,783.0696241,39.09668,783.0696241,33.29008
783.1396127,27.05882,783.1524726,1026,783.1206234,16.15565,"","","","",783.3805888,14.50377,"","",783.3866376,7.843137,783.3926441,35.29412,"","",783.4006408,9.019608,783.126623,0.441315,783.126623,36.60798,783.126623,33.2901
783.3665838,31.37255,783.3725845,993,783.347589,16.15565,"","","","",783.4406618,14.50377,"","",783.446654,7.843137,783.4526536,35.29412,"","",783.4606639,9.019608,783.353585,0.8336957,783.353585,19.37835,783.353585,33.28921
783.4276402,68.62745,783.43369,1004,783.4066349,16.15565,"","","","",783.5466505,14.50377,"","",783.5526523,8.235294,783.5606673,35.29412,"","",783.5666489,9.019608,783.4126389,0.9403037,783.4126389,17.18131,783.4126389,33.28891
783.5346748,68.62745,783.5406696,998,783.5166609,16.15565,"","","","",783.6066516,14.50377,"","",783.6126453,8.235294,783.6216537,35.29412,"","",783.6276555,9.019608,783.5226653,0.9001112,783.5226653,17.94851,783.5226653,33.28839
783.5926476,68.62745,783.6006663,1015,783.572687,16.15565,"","","","",783.6666989,14.50377,"","",783.6726581,8.235294,783.6816636,35.29412,"","",783.6876668,9.411765,783.5806712,0.9001112,783.5806712,17.94851,783.5806712,33.28811
783.6526597,64.70588,783.6606597,1042,783.6336569,16.15565,"","","","",783.7286662,14.50377,"","",783.7348121,8.627451,783.7406672,35.29412,"","",783.7466617,9.411765,783.6406602,0.9218881,783.6406602,17.52452,783.6406602,33.28782
783.7126619,64.70588,783.722697,1083,783.6946499,16.15565,"","","","",783.7876713,14.50377,"","",783.7936768,8.627451,783.8016885,34.11765,"","",783.808662,9.411765,783.7006602,0.9224598,783.7006602,17.51366,783.7006602,33.28753
783.7736681,64.70588,783.7819621,1116,783.7556521,16.15565,"","","","",783.8486812,14.50377,"","",783.8546643,8.627451,783.8606709,31.37255,"","",783.8666738,7.843137,783.7616671,0.9769358,783.7616671,16.53707,783.7616671,33.28719
783.8366703,65.88235,783.842675,1158,783.8146594,16.15565,"","","","",783.9066673,14.50377,"","",783.9126706,8.235294,783.9226668,31.76471,"","",783.9286708,7.843137,783.8236763,1.062281,783.8236763,15.20845,783.8236763,33.28676
783.893663,65.88235,783.900686,1193,783.8726595,16.15565,"","","","",783.9816903,14.50377,"","",783.9947118,7.843137,784.0017444,31.76471,"","",784.0086986,8.235294,783.8816656,1.062971,783.8816656,15.19858,783.8816656,33.28638
783.9526802,65.88235,783.9616703,1232,783.9346741,16.15565,"","","","",784.1815981,14.50377,"","",784.1876029,7.843137,784.1936003,33.72549,"","",784.2016512,9.803922,783.940673,0.9166992,783.940673,17.62372,783.940673,33.28611
784.1686096,50.19608,784.1746019,1347,784.1486101,16.15565,"","","","",784.2443756,14.50377,"","",784.2507029,8.627451,784.2567051,33.72549,"","",784.2627003,10.19608,784.1546027,0.8685475,784.1546027,18.60077,784.1546027,33.28518
784.2286954,47.84314,784.2346917,1376,784.2076574,16.15565,"","","","",784.3026791,14.50377,"","",784.3086663,9.411765,784.3146901,33.72549,"","",784.322664,10.19608,784.2136716,0.9709603,784.2136716,16.63884,784.2136716,33.28486
784.2906645,47.84314,784.2967466,1412,784.2717079,16.15565,"","","","",784.3616623,14.50377,"","",784.3676659,9.411765,784.3736692,33.72549,"","",784.3816636,10.19608,784.277702,0.9716186,784.277702,16.62757,784.277702,33.28451
784.346695,47.84314,784.3526953,1426,784.3286658,16.77702,"","","","",784.4237187,14.50377,"","",784.430726,9.411765,784.4367161,33.72549,"","",784.4427109,10.19608,784.334669,1.159028,784.334669,14.47508,784.334669,33.28408
784.4077331,47.84314,784.4137026,1430,784.3876716,16.77702,"","","","",784.4817154,14.50377,"","",784.4878954,9.411765,784.4947381,33.72549,"","",784.5017732,10.19608,784.3936716,1.159028,784.3936716,14.47508,784.3936716,33.28365
784.4677159,54.90196,784.4737136,1420,784.4487167,16.77702,"","","","",784.5477458,14.50377,"","",784.5537274,9.411765,784.5616596,33.72549,"","",784.5676566,10.58823,784.4547486,1.180862,784.4547486,14.20743,784.4547486,33.28318
784.5327389,54.90196,784.5417495,1411,784.507929,16.77702,"","","","",784.6076937,14.50377,"","",784.6136699,9.411765,784.6227299,33.72549,"","",784.6287244,10.19608,784.5137596,1.15253,784.5137596,14.55668,784.5137596,33.28275
784.5946894,54.90196,784.601674,1400,784.5746617,16.77702,"","","","",784.6687285,14.50377,"","",784.6757384,9.411765,784.6827237,33.33333,"","",784.6887299,10.19608,784.5816803,1.15253,784.5816803,14.55668,784.5816803,33.28224
784.6567565,53.72549,784.6627396,1382,784.6347309,16.77702,"","","","",784.7488079,14.50377,"","",784.7617346,9.411765,784.7687503,33.33333,"","",784.7747374,10.19608,784.6447305,1.120667,784.6447305,14.97056,784.6447305,33.28179
784.7147308,53.72549,784.7307538,1364,784.694724,16.77702,"","","","",784.8148006,14.50377,"","",784.8227312,9.411765,784.8287462,33.33333,"","",784.8347711,10.19608,784.7017287,1.121426,784.7017287,14.96043,784.7017287,33.28141
784.8017948,53.72549,784.8087445,1355,784.7817337,17.39839,"","","","",785.1287612,14.50377,"","",785.1347762,8.235294,785.1417615,32.15686,"","",785.1478286,9.019608,784.7877447,1.141468,784.7877447,15.24212,784.7877447,33.28081
785.114784,50.19608,785.1227627,1324,785.095786,17.39839,"","","","",785.2117189,14.50377,"","",785.2177138,8.235294,785.2237108,32.15686,"","",785.230725,9.019608,785.1017893,0.9884219,785.1017893,17.60219,785.1017893,33.27916
785.1757716,50.19608,785.2057311,1319,785.1567867,17.39839,"","","","",785.2727746,14.50377,"","",785.2787779,8.235294,785.2847705,32.15686,"","",785.2907789,9.019608,785.1627815,0.8783337,785.1627815,19.80841,785.1627815,33.27891
785.2557839,46.27451,785.2660555,1330,785.2377129,18.01976,"","","","",785.3307724,14.50377,"","",785.3367669,8.235294,785.3427907,32.15686,"","",785.3487797,8.627451,785.2437132,0.8425529,785.2437132,21.3871,785.2437132,33.27864
785.3147758,46.27451,785.3237699,1337,785.2967939,18.01976,"","","","",785.3847838,14.50377,"","",785.3908171,8.235294,785.3967984,31.76471,"","",785.4027804,8.627451,785.3028302,0.8420228,785.3028302,21.40057,785.3028302,33.27843
785.3727931,46.27451,785.3787901,1335,785.3547847,18.01976,"","","","",785.4427893,14.50377,"","",785.448782,8.235294,785.4547933,32.15686,"","",785.4607793,8.627451,785.3607715,0.844577,785.3607715,21.33585,785.3607715,33.27824
785.4297868,45.88235,785.4358238,1331,785.4117877,18.01976,"","","","",785.4987963,14.50377,"","",785.5048828,8.235294,785.5107955,32.15686,"","",785.51679,8.627451,785.4177946,0.844577,785.4177946,21.33585,785.4177946,33.27804
785.4857806,45.88235,785.4917931,1343,785.4668764,18.01976,"","","","",785.5547919,14.50377,"","",785.5607959,8.235294,785.5667893,32.54902,"","",785.5737903,9.019608,785.4737869,0.8440453,785.4737869,21.34929,785.4737869,33.27784
785.5427953,45.88235,785.5488026,1349,785.5237819,18.01976,"","","","",785.6238065,14.50377,"","",785.6367955,8.235294,785.6437873,32.54902,"","",785.6508012,9.019608,785.5307994,0.8440453,785.5307994,21.34929,785.5307994,33.27765
785.5978041,45.88235,785.6037964,1343,785.5798314,18.64114,"","","","",785.6908171,14.50377,"","",785.7340382,8.235294,785.7408164,32.54902,"","",785.7468659,9.019608,785.5858053,0.8440453,785.5858053,22.08547,785.5858053,33.27748
785.676819,45.88235,785.6838168,1333,785.6568063,18.01976,"","","","",785.9337452,14.50377,"","",785.9398174,8.235294,785.9458386,32.54902,"","",785.9518213,8.627451,785.6638048,0.8568081,785.6638048,21.03127,785.6638048,33.27719
785.9217339,47.45098,785.9277332,1312,785.9007648,18.64114,"","","","",785.9928277,14.50377,"","",785.9988247,8.235294,786.0048368,31.37255,"","",786.010814,8.235294,785.9067384,0.8690231,785.9067384,21.45068,785.9067384,33.27635
785.9805833,47.45098,785.9868296,1300,785.9588594,18.64114,"","","","",786.0518398,14.50377,"","",786.0578342,8.235294,786.0638393,31.37255,"","",786.0708213,7.843137,785.9648326,0.8515066,785.9648326,21.89194,785.9648326,33.27616
786.0398175,47.05882,786.0458281,1282,786.0208356,18.64114,"","","","",786.1108336,14.50377,"","",786.1168372,7.843137,786.1248463,31.37255,"","",786.1309665,7.843137,786.0268264,0.8336607,786.0268264,22.36058,786.0268264,33.27597
786.0968461,47.05882,786.1048651,1284,786.0768268,18.64114,"","","","",786.1708423,14.50377,"","",786.1768463,7.45098,786.1848525,31.37255,"","",786.1908433,7.843137,786.0848788,0.8331349,786.0848788,22.37469,786.0848788,33.27578
786.1568402,47.05882,786.1648402,1280,786.1368371,18.64114,"","","","",786.2308618,14.50377,"","",786.236868,7.058824,786.2448562,31.37255,"","",786.2508499,7.45098,786.1448491,0.82719,786.1448491,22.5355,786.1448491,33.2756
786.2168406,40,786.2248497,1269,786.1969071,18.64114,"","","","",786.3117956,14.50377,"","",786.3177886,7.058824,786.3248619,30.98039,"","",786.3308589,7.45098,786.2048711,0.82719,786.2048711,22.5355,786.2048711,33.27541
786.2998217,40,786.3057964,1275,786.2817306,19.26251,"","","","",786.3708154,14.50377,"","",786.3768132,7.058824,786.3828124,30.98039,"","",786.3888472,7.45098,786.2877899,0.6972515,786.2877899,27.62634,786.2877899,33.27531
786.3588261,40,786.3648331,1283,786.3408537,19.26251,"","","","",786.4448832,14.50377,"","",786.4588823,7.058824,786.464938,30.98039,"","",786.4708584,7.45098,786.3468889,0.7002064,786.3468889,27.50976,786.3468889,33.27523
786.4128757,40,786.4268499,1271,786.3948596,19.26251,"","","","",786.5068795,14.50377,"","",786.5128908,7.058824,786.5218713,25.09804,"","",786.5278867,5.882353,786.4008559,0.7002064,786.4008559,27.50976,786.4008559,33.27516
786.4948755,40,786.5008645,1266,786.4768635,19.26251,"","","","",786.5658681,14.50377,"","",786.5718754,1.960784,786.5778629,19.60784,"","",786.5858768,1.176471,786.4828664,0.6968115,786.4828664,27.64379,786.4828664,33.27505
786.5528587,40,786.5588663,1264,786.5339083,19.88388,"","","","",786.7607851,14.50377,"","",786.7667822,1.176471,786.7727792,19.60784,"","",786.7787876,1.960784,786.539873,0.7362601,786.539873,27.0066,786.539873,33.27496
786.7487951,11.76471,786.7547896,1210,786.7307905,19.26251,"","","","",786.8190531,14.50377,"","",786.8258804,1.176471,786.8318793,19.60784,"","",786.8379045,1.960784,786.7368047,0.1654041,786.7368047,116.4573,786.7368047,33.27588
786.8037819,11.76471,786.8098699,1201,786.7857839,19.26251,"","","","",786.8817631,14.50377,"","",786.8888921,1.568627,786.8949185,19.60784,"","",786.9008818,1.960784,786.7917857,0.1656392,786.7917857,116.292,786.7917857,33.27614
786.8659102,9.019608,786.8718922,1192,786.8468916,19.26251,"","","","",786.9389017,14.50377,"","",786.9459116,1.960784,786.9518844,19.60784,"","",786.9578961,1.960784,786.852907,0.1495,786.852907,128.8462,786.852907,33.27644
786.9268864,9.019608,786.9328907,1186,786.9069012,19.26251,"","","","",786.9948786,14.50377,"","",787.0008859,1.960784,787.0068786,19.60784,"","",787.0128862,2.352941,786.9129136,0.200615,786.9129136,96.01727,786.9129136,33.27669
786.9818959,9.019608,786.988871,1185,786.9638935,19.26251,"","","","",787.0528977,14.50377,"","",787.0588925,2.352941,787.0658881,19.60784,"","",787.0718836,2.352941,786.9698953,0.200615,786.9698953,96.01727,786.9698953,33.27694
787.0398725,13.33333,787.0468834,1171,787.020892,19.88388,"","","","",787.1088955,14.50377,"","",787.114883,2.352941,787.1228984,19.60784,"","",787.1288877,2.352941,787.0269363,0.2186962,787.0269363,90.92008,787.0269363,33.27718
787.0968916,13.33333,787.1028915,1157,787.0778895,19.88388,"","","","",787.1789376,14.50377,"","",787.1928957,2.352941,787.1988968,19.60784,"","",787.2068949,2.745098,787.0838927,0.2186962,787.0838927,90.92008,787.0838927,33.27742
787.1548963,13.33333,787.1608974,1143,787.1368957,19.26251,"","","","",787.2469123,14.50377,"","",787.2529096,2.352941,787.2589144,19.60784,"","",787.2919318,2.745098,787.1428909,0.2643297,787.1428909,72.87304,787.1428909,33.27763
787.23396,17.2549,787.2409288,1136,787.2128996,19.26251,"","","","",787.3278564,14.50377,"","",787.3338553,2.352941,787.3398937,19.60784,"","",787.3469223,2.745098,787.2208996,0.2694957,787.2208996,71.47611,787.2208996,33.27789
787.315859,17.2549,787.321859,1140,787.297865,19.26251,"","","","",787.3869227,14.50377,"","",787.3929341,2.352941,787.3991034,19.60784,"","",787.4068959,2.745098,787.3038617,0.2694874,787.3038617,71.47833,787.3038617,33.2782
787.3729199,17.2549,787.3796152,1139,787.3529274,19.26251,"","","","",787.5788933,14.50377,"","",787.5849648,2.352941,787.591942,19.60784,"","",787.59795,2.745098,787.3599401,0.2453799,787.3599401,78.50076,787.3599401,33.2784
787.566878,14.5098,787.572867,1204,787.5488722,19.26251,"","","","",787.6339461,14.50377,"","",787.6446271,2.352941,787.6509435,19.60784,"","",787.6569409,2.745098,787.5548773,0.23677,787.5548773,81.35534,787.5548773,33.27916
787.6219374,14.90196,787.6279429,1194,787.6039456,19.26251,"","","","",787.6969725,14.50377,"","",787.7029468,2.352941,787.7089607,19.60784,"","",787.7159522,3.529412,787.6099591,0.2453799,787.6099591,78.50076,787.6099591,33.27937
787.6849425,14.90196,787.6909535,1206,787.6669419,18.64114,"","","","",787.7539468,14.50377,"","",787.7601382,3.137255,787.7680314,19.60784,"","",787.7739742,3.529412,787.6729433,0.2453799,787.6729433,75.96848,787.6729433,33.27959
787.7409587,14.90196,787.7479575,1218,787.7219423,18.64114,"","","","",787.8519609,14.50377,"","",787.8579594,3.529412,787.8639671,20.39216,"","",787.8699707,3.529412,787.7279452,0.2514067,787.7279452,74.14732,787.7279452,33.27979
787.8394067,14.90196,787.8459708,1217,787.7799705,18.64114,"","","","",787.9079554,14.50377,"","",787.9139601,3.529412,787.9209839,26.66667,"","",787.9289784,5.098039,787.7859628,0.2514067,787.7859628,74.14732,787.7859628,33.27999
787.8959665,20,787.9019925,1225,787.875967,18.64114,"","","","",787.9889769,14.50377,"","",788.0009988,6.27451,788.0089742,28.62745,"","",788.0149793,6.27451,787.8819644,0.3306171,787.8819644,56.38286,787.8819644,33.28024
787.9559661,20,787.9689792,1225,787.9379659,18.64114,"","","","",788.0549835,14.50377,"","",788.0609856,6.27451,788.0689702,28.62745,"","",788.0749756,6.27451,787.9439578,0.6708834,787.9439578,27.78596,787.9439578,33.28016
788.0409634,36.86274,788.0489692,1256,788.0219672,18.64114,"","","","",788.1149919,14.50377,"","",788.1209863,6.27451,788.1290068,29.41176,"","",788.134983,6.666667,788.0289796,1.296105,788.0289796,14.38243,788.0289796,33.27945
788.1029828,36.86274,788.1089894,1282,788.0819701,18.64114,"","","","",788.1719919,14.50377,"","",788.1779834,6.27451,788.1839874,29.41176,"","",788.1899738,6.666667,788.0909898,0.586891,788.0909898,31.76252,788.0909898,33.27942
788.1599824,36.86274,788.1659776,1269,788.1409844,19.26251,"","","","",788.4159141,14.50377,"","",788.4219068,6.27451,788.4290039,29.80392,"","",788.4351072,6.666667,788.1480177,0.5701908,788.1480177,33.78256,788.1480177,33.27943
788.4039091,37.2549,788.4099065,1167,788.3859216,18.64114,"","","","",788.4719977,14.50377,"","",788.4779988,6.27451,788.4840328,29.80392,"","",788.4920013,6.666667,788.3919113,0.5924577,788.3919113,31.46408,788.3919113,33.27935
788.4599897,40,788.4660117,1139,788.4410041,18.01976,"","","","",788.5429976,14.50377,"","",788.5500071,6.27451,788.5560163,29.80392,"","",788.5620206,6.666667,788.4469986,0.5853005,788.4469986,30.7872,788.4469986,33.27932
788.5310113,40,788.537008,1158,788.5100257,18.64114,"","","","",788.6030207,14.50377,"","",788.6110482,6.27451,788.6170075,29.80392,"","",788.6230034,6.666667,788.5160128,0.5797338,788.5160128,32.15465,788.5160128,33.27931
788.591027,40,788.5970138,1128,788.5710041,18.64114,"","","","",788.6620336,14.50377,"","",788.6690299,6.27451,788.6750119,29.80392,"","",788.6810349,6.27451,788.5770062,0.5797338,788.5770062,32.15465,788.5770062,33.27929
788.6500138,41.17647,788.6560457,1092,788.6300125,18.64114,"","","","",788.7180219,14.50377,"","",788.7240097,6.27451,788.7310562,28.62745,"","",788.7370217,6.27451,788.6360176,0.5638289,788.6360176,33.06169,788.6360176,33.27929
788.7060164,41.17647,788.712045,1106,788.6870246,18.64114,"","","","",788.7910412,14.50377,"","",788.8030261,4.313725,788.8110711,24.31373,"","",788.8170333,3.529412,788.694015,0.5638289,788.694015,33.06169,788.694015,33.27929
788.7620458,41.17647,788.7700274,1106,788.7430158,18.64114,"","","","",788.8570364,14.50377,"","",788.8630338,3.137255,788.8700466,24.31373,"","",788.8760429,3.529412,788.7500407,0.6123388,788.7500407,30.44252,788.7500407,33.27925
788.8440196,28.23529,788.8510452,1069,788.8260527,18.64114,"","","","",788.9580445,14.50377,"","",788.9640698,3.137255,788.9710415,27.05882,"","",788.977029,4.705883,788.8320325,0.3745605,788.8320325,49.76802,788.8320325,33.27943
788.945622,28.23529,788.9520479,1090,788.882052,18.64114,"","","","",789.0170314,14.50377,"","",789.0230306,4.705883,789.0300437,27.45098,"","",789.0360407,5.098039,788.8920483,0.3745605,788.8920483,49.76802,788.8920483,33.27953
789.0040338,28.23529,789.0110466,1078,788.9830668,18.64114,"","","","",789.0720786,14.50377,"","",789.0780676,5.098039,789.0840422,27.45098,"","",789.0930527,5.098039,788.9920384,0.2656119,788.9920384,70.18185,788.9920384,33.27987
789.0600491,30.19608,789.0660542,1070,789.042034,18.64114,"","","","",789.2760152,14.50377,"","",789.2820089,2.352941,789.2880088,19.60784,"","",789.2940252,2.745098,789.0480368,0.4023941,789.0480368,46.32557,789.0480368,33.27999
789.2629681,20.39216,789.2690065,1073,789.2429665,18.64114,"","","","",789.3340433,14.50377,"","",789.340045,2.352941,789.3460512,19.60784,"","",789.3520375,2.745098,789.250965,0.2727691,789.250965,68.34035,789.250965,33.28063
789.3220468,20.39216,789.3280716,1075,789.3000379,18.64114,"","","","",789.3920674,14.50377,"","",789.3981574,2.352941,789.4040566,19.60784,"","",789.4120506,2.745098,789.3096287,0.2727691,789.3096287,68.34035,789.3096287,33.28082
789.3780995,20.39216,789.3840583,1088,789.3600458,18.64114,"","","","",789.4527886,14.50377,"","",789.4590253,2.352941,789.4650278,19.60784,"","",789.4720196,3.137255,789.3660476,0.2178972,789.3660476,85.55014,789.3660476,33.28106
789.4380894,15.68627,789.444086,1074,789.4181176,18.64114,"","","","",789.5140168,14.50377,"","",789.5220171,2.745098,789.5280309,19.60784,"","",789.5340429,3.137255,789.4240794,0.2123305,789.4240794,87.79303,789.4240794,33.28128
789.5000174,15.68627,789.508161,1072,789.4780265,18.64114,"","","","",789.5930802,14.50377,"","",789.6051375,3.529412,789.6120869,24.70588,"","",789.6180824,4.313725,789.4840096,0.2123305,789.4840096,87.79303,789.4840096,33.28152
789.5580165,15.68627,789.5720812,1070,789.5400208,18.64114,"","","","",789.6580807,14.50377,"","",789.664096,3.921569,789.6720893,24.31373,"","",789.6781064,4.313725,789.5460237,0.2600452,789.5460237,71.68421,789.5460237,33.28173
789.6460867,22.7451,789.6520899,1075,789.6280998,18.64114,"","","","",789.7180879,14.50377,"","",789.7240779,3.921569,789.7330792,19.60784,"","",789.7390872,3.137255,789.634081,0.3013979,789.634081,61.84892,789.634081,33.28199
789.7050796,22.7451,789.7120927,1074,789.684154,18.64114,"","","","",789.7760878,14.50377,"","",789.7820862,3.529412,789.7881202,19.60784,"","",789.794181,3.529412,789.6930941,0.3013979,789.6930941,61.84892,789.6930941,33.28214
789.7640938,22.7451,789.7700867,1052,789.7451131,18.64114,"","","","",789.8341598,14.50377,"","",789.8400916,3.137255,789.8460878,19.60784,"","",789.8531269,3.529412,789.7520837,0.3642223,789.7520837,51.18065,789.7520837,33.28228
789.8221017,21.17647,789.8281101,1051,789.8001134,18.64114,"","","","",789.8930981,14.50377,"","",789.8991039,3.137255,789.9071082,19.60784,"","",789.9131638,3.529412,789.8060855,0.3642223,789.8060855,51.18065,789.8060855,33.28241
789.8780995,21.17647,789.8840983,1057,789.8590979,18.64114,"","","","",790.1061181,14.50377,"","",790.1131154,6.27451,790.1221164,29.41176,"","",790.128146,6.27451,789.8651099,0.2743596,789.8651099,67.94417,789.8651099,33.2826
